panel_celltype,group,gene,source_column
EC,KS,SOCS7,EC-KS
EC,KS,SOD1,EC-KS
EC,KS,SOD3,EC-KS
EC,KS,SORBS3,EC-KS
EC,KS,SOX17,EC-KS
EC,KS,SOX18,EC-KS
EC,KS,SOX4,EC-KS
EC,KS,SOX7,EC-KS
EC,KS,SP110,EC-KS
EC,KS,SPACA1,EC-KS
EC,KS,SPACA3,EC-KS
EC,KS,SPACA7,EC-KS
EC,KS,SPACA9,EC-KS
EC,KS,SPAG17,EC-KS
EC,KS,SPANXB1,EC-KS
EC,KS,SPANXD,EC-KS
EC,KS,SPANXN3,EC-KS
EC,KS,SPANXN4,EC-KS
EC,KS,SPARCL1,EC-KS
EC,KS,SPATA12,EC-KS
EC,KS,SPATA17,EC-KS
EC,KS,SPATA18,EC-KS
EC,KS,SPATA19,EC-KS
EC,KS,SPATA22,EC-KS
EC,KS,SPATA24,EC-KS
EC,KS,SPATA3,EC-KS
EC,KS,SPATA3-AS1,EC-KS
EC,KS,SPATA33,EC-KS
EC,KS,SPATA4,EC-KS
EC,KS,SPATA42,EC-KS
EC,KS,SPATA46,EC-KS
EC,KS,SPATA5,EC-KS
EC,KS,SPATA6,EC-KS
EC,KS,SPATA7,EC-KS
EC,KS,SPATA9,EC-KS
EC,KS,SPCS1,EC-KS
EC,KS,SPDL1,EC-KS
EC,KS,SPEM2,EC-KS
EC,KS,SPESP1,EC-KS
EC,KS,SPHK1,EC-KS
EC,KS,SPIDR,EC-KS
EC,KS,SPINK2,EC-KS
EC,KS,SPINK5,EC-KS
EC,KS,SPNS2,EC-KS
EC,KS,SPOCK1,EC-KS
EC,KS,SPPL3,EC-KS
EC,KS,SPRY1,EC-KS
EC,KS,SPSB3,EC-KS
EC,KS,SPTAN1,EC-KS
EC,KS,SPTBN1,EC-KS
EC,KS,SPTLC2,EC-KS
EC,KS,SPTY2D1OS,EC-KS
EC,KS,SPZ1,EC-KS
EC,KS,SQSTM1,EC-KS
EC,KS,SREBF2,EC-KS
EC,KS,SRF,EC-KS
EC,KS,SRGN,EC-KS
EC,KS,SRM,EC-KS
EC,KS,SRP54,EC-KS
EC,KS,SRPK1,EC-KS
EC,KS,SRPK2,EC-KS
EC,KS,SRRM1,EC-KS
EC,KS,SRSF10,EC-KS
EC,KS,SRSF11,EC-KS
EC,KS,SRSF2,EC-KS
EC,KS,SRSF9,EC-KS
EC,KS,SSBP4,EC-KS
EC,KS,SSX2IP,EC-KS
EC,KS,ST8SIA4,EC-KS
EC,KS,ST8SIA6,EC-KS
EC,KS,STAB1,EC-KS
EC,KS,STARD3,EC-KS
EC,KS,STARD7,EC-KS
EC,KS,STAT6,EC-KS
EC,KS,STAU1,EC-KS
EC,KS,STIP1,EC-KS
EC,KS,STK24,EC-KS
EC,KS,STK25,EC-KS
EC,KS,STMN1,EC-KS
EC,KS,STMP1,EC-KS
EC,KS,STPG1,EC-KS
EC,KS,STRN4,EC-KS
EC,KS,STUB1,EC-KS
EC,KS,STX10,EC-KS
EC,KS,STX8,EC-KS
EC,KS,SUCLA2,EC-KS
EC,KS,SUDS3,EC-KS
EC,KS,SUMF2,EC-KS
EC,KS,SUN2,EC-KS
EC,KS,SUPT16H,EC-KS
EC,KS,SUPT20H,EC-KS
EC,KS,SVIL,EC-KS
EC,KS,SWAP70,EC-KS
EC,KS,SWI5,EC-KS
EC,KS,SYCE3,EC-KS
EC,KS,SYF2,EC-KS
EC,KS,SYNM,EC-KS
EC,KS,SYNPO,EC-KS
EC,KS,TACC1,EC-KS
EC,KS,TAF12,EC-KS
EC,KS,TAF2,EC-KS
EC,KS,TAF9,EC-KS
EC,KS,TAGLN,EC-KS
EC,KS,TAGLN2,EC-KS
EC,KS,TALDO1,EC-KS
EC,KS,TANC1,EC-KS
EC,KS,TAP1,EC-KS
EC,KS,TAPBP,EC-KS
EC,KS,TAPBPL,EC-KS
EC,KS,TAX1BP1,EC-KS
EC,KS,TAX1BP3,EC-KS
EC,KS,TBC1D21,EC-KS
EC,KS,TBC1D2B,EC-KS
EC,KS,TBCA,EC-KS
EC,KS,TBCB,EC-KS
EC,KS,TBPL1,EC-KS
EC,KS,TBX18-AS1,EC-KS
EC,KS,TCEAL2,EC-KS
EC,KS,TCEAL3,EC-KS
EC,KS,TCF25,EC-KS
EC,KS,TCF4,EC-KS
EC,KS,TCP10L,EC-KS
EC,KS,TCP11,EC-KS
EC,KS,TEKT3,EC-KS
EC,KS,TERF2IP,EC-KS
EC,KS,TES,EC-KS
EC,KS,TESC,EC-KS
EC,KS,TEX15,EC-KS
EC,KS,TEX26,EC-KS
EC,KS,TEX30,EC-KS
EC,KS,TEX35,EC-KS
EC,KS,TEX36-AS1,EC-KS
EC,KS,TEX37,EC-KS
EC,KS,TEX38,EC-KS
EC,KS,TEX44,EC-KS
EC,KS,TEX46,EC-KS
EC,KS,TEX48,EC-KS
EC,KS,TEX51,EC-KS
EC,KS,TEX53,EC-KS
EC,KS,TFAM,EC-KS
EC,KS,TFPI,EC-KS
EC,KS,TGFB1,EC-KS
EC,KS,TGFB1I1,EC-KS
EC,KS,THAP11,EC-KS
EC,KS,THAP2,EC-KS
EC,KS,THAP5,EC-KS
EC,KS,THBS1,EC-KS
EC,KS,THBS3,EC-KS
EC,KS,THRA,EC-KS
EC,KS,THRAP3,EC-KS
EC,KS,THSD1,EC-KS
EC,KS,THSD7A,EC-KS
EC,KS,THUMPD3,EC-KS
EC,KS,THY1,EC-KS
EC,KS,TIAM1,EC-KS
EC,KS,TIE1,EC-KS
EC,KS,TIMD4,EC-KS
EC,KS,TIMM17A,EC-KS
EC,KS,TIMM50,EC-KS
EC,KS,TIMM8B,EC-KS
EC,KS,TIMP1,EC-KS
EC,KS,TIMP2,EC-KS
EC,KS,TIPARP,EC-KS
EC,KS,TIPARP-AS1,EC-KS
EC,KS,TK2,EC-KS
EC,KS,TKT,EC-KS
EC,KS,TKTL1,EC-KS
EC,KS,TLE1,EC-KS
EC,KS,TLE4,EC-KS
EC,KS,TLN1,EC-KS
EC,KS,TLNRD1,EC-KS
EC,KS,TM4SF1,EC-KS
EC,KS,TM4SF18,EC-KS
EC,KS,TMA7,EC-KS
EC,KS,TMBIM4,EC-KS
EC,KS,TMBIM6,EC-KS
EC,KS,TMCO2,EC-KS
EC,KS,TMCO5A,EC-KS
EC,KS,TMCO5B,EC-KS
EC,KS,TMED1,EC-KS
EC,KS,TMED5,EC-KS
EC,KS,TMED9,EC-KS
EC,KS,TMEM100,EC-KS
EC,KS,TMEM109,EC-KS
EC,KS,TMEM120A,EC-KS
EC,KS,TMEM126A,EC-KS
EC,KS,TMEM140,EC-KS
EC,KS,TMEM141,EC-KS
EC,KS,TMEM159,EC-KS
EC,KS,TMEM179B,EC-KS
EC,KS,TMEM18,EC-KS
EC,KS,TMEM183A,EC-KS
EC,KS,TMEM199,EC-KS
EC,KS,TMEM205,EC-KS
EC,KS,TMEM210,EC-KS
EC,KS,TMEM243,EC-KS
EC,KS,TMEM245,EC-KS
EC,KS,TMEM259,EC-KS
EC,KS,TMEM270,EC-KS
EC,KS,TMEM31,EC-KS
EC,KS,TMEM37,EC-KS
EC,KS,TMEM38B,EC-KS
EC,KS,TMEM47,EC-KS
EC,KS,TMEM53,EC-KS
EC,KS,TMEM54,EC-KS
EC,KS,TMEM59,EC-KS
EC,KS,TMEM94,EC-KS
EC,KS,TMPO,EC-KS
EC,KS,TMSB4X,EC-KS
EC,KS,TMTC1,EC-KS
EC,KS,TNFAIP2,EC-KS
EC,KS,TNFAIP3,EC-KS
EC,KS,TNFAIP8,EC-KS
EC,KS,TNFAIP8L1,EC-KS
EC,KS,TNFRSF14,EC-KS
EC,KS,TNFRSF19,EC-KS
EC,KS,TNFRSF4,EC-KS
EC,KS,TNFSF10,EC-KS
EC,KS,TNFSF12,EC-KS
EC,KS,TNP1,EC-KS
EC,KS,TNRC18,EC-KS
EC,KS,TNS1,EC-KS
EC,KS,TNS2,EC-KS
EC,KS,TNS3,EC-KS
EC,KS,TOB1,EC-KS
EC,KS,TOMM20,EC-KS
EC,KS,TOMM7,EC-KS
EC,KS,TOX4,EC-KS
EC,KS,TP53I11,EC-KS
EC,KS,TP53I13,EC-KS
EC,KS,TPD52L1,EC-KS
EC,KS,TPD52L2,EC-KS
EC,KS,TPD52L3,EC-KS
EC,KS,TPI1,EC-KS
EC,KS,TPM1,EC-KS
EC,KS,TPM2,EC-KS
EC,KS,TPM4,EC-KS
EC,KS,TPP2,EC-KS
EC,KS,TPPP2,EC-KS
EC,KS,TPRG1L,EC-KS
EC,KS,TPT1,EC-KS
EC,KS,TRAF7,EC-KS
EC,KS,TRAP1,EC-KS
EC,KS,TRAPPC2B,EC-KS
EC,KS,TRIM2,EC-KS
EC,KS,TRIM28,EC-KS
EC,KS,TRIM36,EC-KS
EC,KS,TRIM47,EC-KS
EC,KS,TRIM56,EC-KS
EC,KS,TRIOBP,EC-KS
EC,KS,TRIP10,EC-KS
EC,KS,TRIP12,EC-KS
EC,KS,TRIR,EC-KS
EC,KS,TRMT10C,EC-KS
EC,KS,TRMT112,EC-KS
EC,KS,TRMT1L,EC-KS
EC,KS,TRMT6,EC-KS
EC,KS,TRNT1,EC-KS
EC,KS,TROVE2,EC-KS
EC,KS,TSACC,EC-KS
EC,KS,TSC22D3,EC-KS
EC,KS,TSG101,EC-KS
EC,KS,TSGA10,EC-KS
EC,KS,TSHZ1,EC-KS
EC,KS,TSKU,EC-KS
EC,KS,TSPAN1,EC-KS
EC,KS,TSPAN12,EC-KS
EC,KS,TSPAN15,EC-KS
EC,KS,TSPAN16,EC-KS
EC,KS,TSPAN2,EC-KS
EC,KS,TSPAN3,EC-KS
EC,KS,TSPAN31,EC-KS
EC,KS,TSPAN4,EC-KS
EC,KS,TSPAN6,EC-KS
EC,KS,TSPO,EC-KS
EC,KS,TSPYL1,EC-KS
EC,KS,TSR2,EC-KS
EC,KS,TSR3,EC-KS
EC,KS,TSSK6,EC-KS
EC,KS,TTC29,EC-KS
EC,KS,TTC3,EC-KS
EC,KS,TTC39A,EC-KS
EC,KS,TTK,EC-KS
EC,KS,TUBA1A,EC-KS
EC,KS,TUBA1B,EC-KS
EC,KS,TUBA1C,EC-KS
EC,KS,TUBB,EC-KS
EC,KS,TUBB4B,EC-KS
EC,KS,TUBB6,EC-KS
EC,KS,TUBG1,EC-KS
EC,KS,TUFM,EC-KS
EC,KS,TUG1,EC-KS
EC,KS,TUSC1,EC-KS
EC,KS,TUSC3,EC-KS
EC,KS,TWF2,EC-KS
EC,KS,TWISTNB,EC-KS
EC,KS,TXNDC2,EC-KS
EC,KS,TXNDC8,EC-KS
EC,KS,TXNIP,EC-KS
EC,KS,U2AF2,EC-KS
EC,KS,U2SURP,EC-KS
EC,KS,UBA1,EC-KS
EC,KS,UBAC1,EC-KS
EC,KS,UBALD1,EC-KS
EC,KS,UBAP2,EC-KS
EC,KS,UBAP2L,EC-KS
EC,KS,UBB,EC-KS
EC,KS,UBC,EC-KS
EC,KS,UBE2D3,EC-KS
EC,KS,UBE2N,EC-KS
EC,KS,UBE2Q1,EC-KS
EC,KS,UBE2V2,EC-KS
EC,KS,UBL4B,EC-KS
EC,KS,UBQLN3,EC-KS
EC,KS,UBQLNL,EC-KS
EC,KS,UBR2,EC-KS
EC,KS,UBTF,EC-KS
EC,KS,UBXN1,EC-KS
EC,KS,UBXN4,EC-KS
EC,KS,UFM1,EC-KS
EC,KS,UNC119,EC-KS
EC,KS,UNC45A,EC-KS
EC,KS,UNC50,EC-KS
EC,KS,UPF2,EC-KS
EC,KS,UQCC3,EC-KS
EC,KS,UQCR10,EC-KS
EC,KS,UQCRB,EC-KS
EC,KS,UQCRC1,EC-KS
EC,KS,UQCRC2,EC-KS
EC,KS,UQCRH,EC-KS
EC,KS,UROD,EC-KS
EC,KS,USP15,EC-KS
EC,KS,USP16,EC-KS
EC,KS,USP2,EC-KS
EC,KS,USP22,EC-KS
EC,KS,USP42,EC-KS
EC,KS,USPL1,EC-KS
EC,KS,UTP11,EC-KS
EC,KS,UTP20,EC-KS
EC,KS,UVRAG,EC-KS
EC,KS,UXS1,EC-KS
EC,KS,VAMP2,EC-KS
EC,KS,VASP,EC-KS
EC,KS,VAT1,EC-KS
EC,KS,VDAC3,EC-KS
EC,KS,VEZF1,EC-KS
EC,KS,VEZT,EC-KS
EC,KS,VGLL4,EC-KS
EC,KS,VIM,EC-KS
EC,KS,VKORC1,EC-KS
EC,KS,VPS26A,EC-KS
EC,KS,VPS28,EC-KS
EC,KS,VPS29,EC-KS
EC,KS,VPS35,EC-KS
EC,KS,VPS37B,EC-KS
EC,KS,VPS4A,EC-KS
EC,KS,VPS51,EC-KS
EC,KS,VRK3,EC-KS
EC,KS,VSIR,EC-KS
EC,KS,VTI1B,EC-KS
EC,KS,VWA1,EC-KS
EC,KS,VWA3B,EC-KS
EC,KS,VWF,EC-KS
EC,KS,WAC-AS1,EC-KS
EC,KS,WASF1,EC-KS
EC,KS,WASHC3,EC-KS
EC,KS,WDR1,EC-KS
EC,KS,WDR13,EC-KS
EC,KS,WDR18,EC-KS
EC,KS,WDR20,EC-KS
EC,KS,WDR3,EC-KS
EC,KS,WDR43,EC-KS
EC,KS,WDR74,EC-KS
EC,KS,WDR75,EC-KS
EC,KS,WDR82,EC-KS
EC,KS,WFS1,EC-KS
EC,KS,WIPF3,EC-KS
EC,KS,WWC3,EC-KS
EC,KS,WWTR1,EC-KS
EC,KS,XAF1,EC-KS
EC,KS,XIAP,EC-KS
EC,KS,XIST,EC-KS
EC,KS,XPR1,EC-KS
EC,KS,XRCC5,EC-KS
EC,KS,XRN2,EC-KS
EC,KS,YBX2,EC-KS
EC,KS,YIF1A,EC-KS
EC,KS,YIPF3,EC-KS
EC,KS,YME1L1,EC-KS
EC,KS,YPEL1,EC-KS
EC,KS,YPEL3,EC-KS
EC,KS,YTHDC2,EC-KS
EC,KS,YWHAB,EC-KS
EC,KS,YWHAE,EC-KS
EC,KS,YWHAH,EC-KS
EC,KS,YWHAQ,EC-KS
EC,KS,YWHAZ,EC-KS
EC,KS,YY1,EC-KS
EC,KS,ZBBX,EC-KS
EC,KS,ZBED3,EC-KS
EC,KS,ZBTB1,EC-KS
EC,KS,ZBTB20-AS1,EC-KS
EC,KS,ZC3H14,EC-KS
EC,KS,ZC3H15,EC-KS
EC,KS,ZCCHC8,EC-KS
EC,KS,ZCRB1,EC-KS
EC,KS,ZCWPW1,EC-KS
EC,KS,ZDHHC19,EC-KS
EC,KS,ZDHHC3,EC-KS
EC,KS,ZDHHC5,EC-KS
EC,KS,ZFAND3,EC-KS
EC,KS,ZFAND4,EC-KS
EC,KS,ZFAND5,EC-KS
EC,KS,ZFAND6,EC-KS
EC,KS,ZFAS1,EC-KS
EC,KS,ZFHX3,EC-KS
EC,KS,ZFP36,EC-KS
EC,KS,ZFP36L1,EC-KS
EC,KS,ZFPL1,EC-KS
EC,KS,ZFR,EC-KS
EC,KS,ZFYVE21,EC-KS
EC,KS,ZKSCAN1,EC-KS
EC,KS,ZMAT5,EC-KS
EC,KS,ZMYM2,EC-KS
EC,KS,ZMYND8,EC-KS
EC,KS,ZNF100,EC-KS
EC,KS,ZNF124,EC-KS
EC,KS,ZNF131,EC-KS
EC,KS,ZNF22,EC-KS
EC,KS,ZNF267,EC-KS
EC,KS,ZNF280B,EC-KS
EC,KS,ZNF32,EC-KS
EC,KS,ZNF322,EC-KS
EC,KS,ZNF331,EC-KS
EC,KS,ZNF345,EC-KS
EC,KS,ZNF358,EC-KS
EC,KS,ZNF366,EC-KS
EC,KS,ZNF384,EC-KS
EC,KS,ZNF385D,EC-KS
EC,KS,ZNF395,EC-KS
EC,KS,ZNF428,EC-KS
EC,KS,ZNF451,EC-KS
EC,KS,ZNF503,EC-KS
EC,KS,ZNF511,EC-KS
EC,KS,ZNF524,EC-KS
EC,KS,ZNF580,EC-KS
EC,KS,ZNF593,EC-KS
EC,KS,ZNF608,EC-KS
EC,KS,ZNF638,EC-KS
EC,KS,ZNF675,EC-KS
EC,KS,ZNF677,EC-KS
EC,KS,ZNF683,EC-KS
EC,KS,ZNF704,EC-KS
EC,KS,ZNF766,EC-KS
EC,KS,ZNF768,EC-KS
EC,KS,ZNF91,EC-KS
EC,KS,ZNHIT3,EC-KS
EC,KS,ZNRD1,EC-KS
EC,KS,ZNRD1ASP,EC-KS
EC,KS,ZYX,EC-KS
EC,OA,AC005912.1,EC-OA
EC,OA,AC092069.1,EC-OA
EC,OA,AC098679.1,EC-OA
EC,OA,AC115618.3,EC-OA
EC,OA,ACAT2,EC-OA
EC,OA,ADGRA2,EC-OA
EC,OA,ADIRF,EC-OA
EC,OA,AHR,EC-OA
EC,OA,ANXA1,EC-OA
EC,OA,AP1G2,EC-OA
EC,OA,ARHGDIA,EC-OA
EC,OA,ARL2BP,EC-OA
EC,OA,ATP5ME,EC-OA
EC,OA,B2M,EC-OA
EC,OA,BECN1,EC-OA
EC,OA,C22orf23,EC-OA
EC,OA,C8orf48,EC-OA
EC,OA,C8orf59,EC-OA
EC,OA,CAP1,EC-OA
EC,OA,CAPSL,EC-OA
EC,OA,CCZ1,EC-OA
EC,OA,CDK4,EC-OA
EC,OA,CERS2,EC-OA
EC,OA,CLSTN1,EC-OA
EC,OA,COX20,EC-OA
EC,OA,DDT,EC-OA
EC,OA,DDX5,EC-OA
EC,OA,DUSP1,EC-OA
EC,OA,EEF1D,EC-OA
EC,OA,ELN,EC-OA
EC,OA,EMC6,EC-OA
EC,OA,FAHD2CP,EC-OA
EC,OA,FAR2P1,EC-OA
EC,OA,FBXW2,EC-OA
EC,OA,FDPS,EC-OA
EC,OA,FKBP5,EC-OA
EC,OA,FLII,EC-OA
EC,OA,FOSB,EC-OA
EC,OA,FTH1,EC-OA
EC,OA,GAPDH,EC-OA
EC,OA,GAPDHS,EC-OA
EC,OA,GLMP,EC-OA
EC,OA,GPX3,EC-OA
EC,OA,HIST1H4C,EC-OA
EC,OA,HLA-DRB5,EC-OA
EC,OA,HLA-DRB6,EC-OA
EC,OA,HNRNPA1,EC-OA
EC,OA,HNRNPA1L2,EC-OA
EC,OA,HSPG2,EC-OA
EC,OA,ICAM2,EC-OA
EC,OA,ICAM3,EC-OA
EC,OA,IFITM3,EC-OA
EC,OA,ILK,EC-OA
EC,OA,IRF2BP2,EC-OA
EC,OA,ISLR,EC-OA
EC,OA,ITPKB,EC-OA
EC,OA,JPX,EC-OA
EC,OA,KANK3,EC-OA
EC,OA,KBTBD4,EC-OA
EC,OA,LGALS1,EC-OA
EC,OA,LINC01921,EC-OA
EC,OA,LRRC75A-AS1,EC-OA
EC,OA,LSM1,EC-OA
EC,OA,LY6K,EC-OA
EC,OA,MAMLD1,EC-OA
EC,OA,MAN2C1,EC-OA
EC,OA,MAP3K12,EC-OA
EC,OA,MAPK7,EC-OA
EC,OA,MAZ,EC-OA
EC,OA,MGAT2,EC-OA
EC,OA,MIF,EC-OA
EC,OA,MT-CO2,EC-OA
EC,OA,MT-ND1,EC-OA
EC,OA,MT-ND2,EC-OA
EC,OA,MT-ND5,EC-OA
EC,OA,MT-ND6,EC-OA
EC,OA,MT-RNR1,EC-OA
EC,OA,MT-TE,EC-OA
EC,OA,MT-TL1,EC-OA
EC,OA,MT-TW,EC-OA
EC,OA,MTATP6P1,EC-OA
EC,OA,MYL12A,EC-OA
EC,OA,NDUFS7,EC-OA
EC,OA,NHP2,EC-OA
EC,OA,NNMT,EC-OA
EC,OA,NPDC1,EC-OA
EC,OA,NTMT1,EC-OA
EC,OA,NUDT3,EC-OA
EC,OA,NUMA1,EC-OA
EC,OA,OLFML2A,EC-OA
EC,OA,OST4,EC-OA
EC,OA,PCBP1,EC-OA
EC,OA,PDIA6,EC-OA
EC,OA,PET100,EC-OA
EC,OA,PINK1,EC-OA
EC,OA,PLPP1,EC-OA
EC,OA,PNPLA6,EC-OA
EC,OA,POLR2E,EC-OA
EC,OA,PPIB,EC-OA
EC,OA,PRDX2,EC-OA
EC,OA,PRELID1,EC-OA
EC,OA,PSMD7,EC-OA
EC,OA,PTTG1IP,EC-OA
EC,OA,RAB1B,EC-OA
EC,OA,RANGRF,EC-OA
EC,OA,RDX,EC-OA
EC,OA,SC5D,EC-OA
EC,OA,SDR39U1,EC-OA
EC,OA,SEC14L1,EC-OA
EC,OA,SELENOP,EC-OA
EC,OA,SERPING1,EC-OA
EC,OA,SH3BP5,EC-OA
EC,OA,SLC33A1,EC-OA
EC,OA,SNORD13,EC-OA
EC,OA,SPARCL1,EC-OA
EC,OA,SPSB3,EC-OA
EC,OA,SRSF9,EC-OA
EC,OA,STK24,EC-OA
EC,OA,STUB1,EC-OA
EC,OA,TAP1,EC-OA
EC,OA,TCIM,EC-OA
EC,OA,TMA7,EC-OA
EC,OA,TSSK1B,EC-OA
EC,OA,TSSK2,EC-OA
EC,OA,TUBA1B,EC-OA
EC,OA,TUBA1C,EC-OA
EC,OA,TUBA3C,EC-OA
EC,OA,UBB,EC-OA
EC,OA,XAF1,EC-OA
EC,OA,ZFPL1,EC-OA
EC,OA,ZMAT5,EC-OA
EC,OA,ZNF786,EC-OA
EC,iNOA_B,45719,EC-INOA_B
EC,iNOA_B,45726,EC-INOA_B
EC,iNOA_B,45902,EC-INOA_B
EC,iNOA_B,45904,EC-INOA_B
EC,iNOA_B,45912,EC-INOA_B
EC,iNOA_B,AAMP,EC-INOA_B
EC,iNOA_B,AAR2,EC-INOA_B
EC,iNOA_B,ABCA17P,EC-INOA_B
EC,iNOA_B,ABCA5,EC-INOA_B
EC,iNOA_B,ABCB1,EC-INOA_B
EC,iNOA_B,ABCD4,EC-INOA_B
EC,iNOA_B,ABCE1,EC-INOA_B
EC,iNOA_B,ABHD1,EC-INOA_B
EC,iNOA_B,ABHD2,EC-INOA_B
EC,iNOA_B,AC004797.1,EC-INOA_B
EC,iNOA_B,AC005912.1,EC-INOA_B
EC,iNOA_B,AC006012.1,EC-INOA_B
EC,iNOA_B,AC007681.1,EC-INOA_B
EC,iNOA_B,AC007969.1,EC-INOA_B
EC,iNOA_B,AC008114.1,EC-INOA_B
EC,iNOA_B,AC008267.5,EC-INOA_B
EC,iNOA_B,AC010255.3,EC-INOA_B
EC,iNOA_B,AC010325.1,EC-INOA_B
EC,iNOA_B,AC018558.1,EC-INOA_B
EC,iNOA_B,AC025524.2,EC-INOA_B
EC,iNOA_B,AC092666.1,EC-INOA_B
EC,iNOA_B,AC097375.2,EC-INOA_B
EC,iNOA_B,AC097375.3,EC-INOA_B
EC,iNOA_B,AC097636.1,EC-INOA_B
EC,iNOA_B,AC104971.2,EC-INOA_B
EC,iNOA_B,AC109635.4,EC-INOA_B
EC,iNOA_B,AC135977.1,EC-INOA_B
EC,iNOA_B,AC140479.4,EC-INOA_B
EC,iNOA_B,AC209154.2,EC-INOA_B
EC,iNOA_B,AC239803.2,EC-INOA_B
EC,iNOA_B,ACAA2,EC-INOA_B
EC,iNOA_B,ACAP1,EC-INOA_B
EC,iNOA_B,ACKR1,EC-INOA_B
EC,iNOA_B,ACP1,EC-INOA_B
EC,iNOA_B,ACRBP,EC-INOA_B
EC,iNOA_B,ACRV1,EC-INOA_B
EC,iNOA_B,ACSBG2,EC-INOA_B
EC,iNOA_B,ACTB,EC-INOA_B
EC,iNOA_B,ACTG1,EC-INOA_B
EC,iNOA_B,ACTL7A,EC-INOA_B
EC,iNOA_B,ACTL9,EC-INOA_B
EC,iNOA_B,ACTR10,EC-INOA_B
EC,iNOA_B,ACTRT2,EC-INOA_B
EC,iNOA_B,ACTRT3,EC-INOA_B
EC,iNOA_B,ADAD1,EC-INOA_B
EC,iNOA_B,ADCY4,EC-INOA_B
EC,iNOA_B,ADGRG1,EC-INOA_B
EC,iNOA_B,ADGRL4,EC-INOA_B
EC,iNOA_B,ADIG,EC-INOA_B
EC,iNOA_B,ADIPOR1,EC-INOA_B
EC,iNOA_B,ADM5,EC-INOA_B
EC,iNOA_B,ADRM1,EC-INOA_B
EC,iNOA_B,AGBL5,EC-INOA_B
EC,iNOA_B,AHCY,EC-INOA_B
EC,iNOA_B,AHNAK,EC-INOA_B
EC,iNOA_B,AK6,EC-INOA_B
EC,iNOA_B,AKAP1,EC-INOA_B
EC,iNOA_B,AKAP14,EC-INOA_B
EC,iNOA_B,AKAP3,EC-INOA_B
EC,iNOA_B,AKAP4,EC-INOA_B
EC,iNOA_B,AKR1A1,EC-INOA_B
EC,iNOA_B,AKR1B1,EC-INOA_B
EC,iNOA_B,AKR1C3,EC-INOA_B
EC,iNOA_B,AL157756.1,EC-INOA_B
EC,iNOA_B,AL355357.1,EC-INOA_B
EC,iNOA_B,AL359853.3,EC-INOA_B
EC,iNOA_B,AL445524.1,EC-INOA_B
EC,iNOA_B,AL450405.1,EC-INOA_B
EC,iNOA_B,AL451165.2,EC-INOA_B
EC,iNOA_B,AL596275.2,EC-INOA_B
EC,iNOA_B,AL672043.1,EC-INOA_B
EC,iNOA_B,ALDH3A2,EC-INOA_B
EC,iNOA_B,ALDH9A1,EC-INOA_B
EC,iNOA_B,ALG5,EC-INOA_B
EC,iNOA_B,ALKBH7,EC-INOA_B
EC,iNOA_B,AMD1,EC-INOA_B
EC,iNOA_B,AMZ2,EC-INOA_B
EC,iNOA_B,AMZ2P1,EC-INOA_B
EC,iNOA_B,ANAPC10,EC-INOA_B
EC,iNOA_B,ANAPC13,EC-INOA_B
EC,iNOA_B,ANAPC16,EC-INOA_B
EC,iNOA_B,ANKEF1,EC-INOA_B
EC,iNOA_B,ANKMY1,EC-INOA_B
EC,iNOA_B,ANKRD36,EC-INOA_B
EC,iNOA_B,ANKRD7,EC-INOA_B
EC,iNOA_B,ANXA2,EC-INOA_B
EC,iNOA_B,ANXA4,EC-INOA_B
EC,iNOA_B,AP1S1,EC-INOA_B
EC,iNOA_B,AP1S2,EC-INOA_B
EC,iNOA_B,AP3B1,EC-INOA_B
EC,iNOA_B,AP3M1,EC-INOA_B
EC,iNOA_B,AP3M2,EC-INOA_B
EC,iNOA_B,APH1A,EC-INOA_B
EC,iNOA_B,APH1B,EC-INOA_B
EC,iNOA_B,APOPT1,EC-INOA_B
EC,iNOA_B,AQP1,EC-INOA_B
EC,iNOA_B,AQP5,EC-INOA_B
EC,iNOA_B,ARF1,EC-INOA_B
EC,iNOA_B,ARF4,EC-INOA_B
EC,iNOA_B,ARHGAP28,EC-INOA_B
EC,iNOA_B,ARHGAP31,EC-INOA_B
EC,iNOA_B,ARHGDIB,EC-INOA_B
EC,iNOA_B,ARID2,EC-INOA_B
EC,iNOA_B,ARL13B,EC-INOA_B
EC,iNOA_B,ARL2,EC-INOA_B
EC,iNOA_B,ARL4A,EC-INOA_B
EC,iNOA_B,ARL4D,EC-INOA_B
EC,iNOA_B,ARMC12,EC-INOA_B
EC,iNOA_B,ARMC8,EC-INOA_B
EC,iNOA_B,ARPC1A,EC-INOA_B
EC,iNOA_B,ARPC2,EC-INOA_B
EC,iNOA_B,ARPC3,EC-INOA_B
EC,iNOA_B,ARPC4,EC-INOA_B
EC,iNOA_B,ARPC5L,EC-INOA_B
EC,iNOA_B,ASB17,EC-INOA_B
EC,iNOA_B,ASB8,EC-INOA_B
EC,iNOA_B,ASRGL1,EC-INOA_B
EC,iNOA_B,ASS1,EC-INOA_B
EC,iNOA_B,ATAD1,EC-INOA_B
EC,iNOA_B,ATF2,EC-INOA_B
EC,iNOA_B,ATF4,EC-INOA_B
EC,iNOA_B,ATG12,EC-INOA_B
EC,iNOA_B,ATP1B3,EC-INOA_B
EC,iNOA_B,ATP5F1B,EC-INOA_B
EC,iNOA_B,ATP5F1E,EC-INOA_B
EC,iNOA_B,ATP5PB,EC-INOA_B
