stage,group,comparison,pathway,pathway_readable,setSize,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,neglog10_fdr
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,198,1.89169030866401,5.1196322889821e-09,2.55981614449105e-07,1.34727165499529e-07,5257,"tags=44%, list=14%, signal=38%",MYL9/CALD1/MGP/TPM2/LGALS1/TIMP3/MYLK/SPARC/TPM1/DCN/VIM/TPM4/ITGB1/TIMP1/GADD45B/FLNA/POSTN/JUN/SAT1/RHOB/BGN/PRRX1/TAGLN/FN1/ID2/FERMT2/SGCB/CD59/EMP3/SERPINE1/DPYSL3/MEST/CAP2/CALU/FBN1/COL4A1/CXCL12/COL1A2/ABI3BP/FSTL1/THBS1/PMP22/GADD45A/NOTCH2/LUM/TGFBR3/CDH2/MFAP5/WIPF1/COPA/IL32/COL11A1/SERPINH1/SLIT3/CD44/ECM2/DAB2/COL4A2/COL6A2/COL5A1/COL3A1/FAS/MATN2/COL6A3/IGFBP4/FSTL3/MMP2/IGFBP3/CXCL8/COL12A1/LAMC1/PDGFRB/PFN2/PLOD1/COL1A1/SERPINE2/EDIL3/GPX7/NNMT/ITGA5/LAMA2/PCOLCE/NTM/CADM1/FBLN5/MMP14/IL15/THBS2,6.591791226211746
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_COAGULATION,Coagulation,135,1.91932118932038,1.37405063365596e-08,3.43512658413989e-07,1.80796136007363e-07,3972,"tags=34%, list=11%, signal=31%",A2M/TIMP3/SPARC/TIMP1/CSRP1/SERPING1/CD9/GSN/CRIP2/RAC1/SIRT2/CAPN2/WDR1/PECAM1/FN1/VWF/GNG12/PRSS23/SERPINE1/C1R/ARF4/ANXA1/FBN1/F8/LAMP2/THBS1/F3/CTSO/CFH/C1QA/S100A13/C1S/TF/MSRB2/PEF1/CTSB/APOA1/CFD/HMGCS2/CTSH/OLR1/KLF7/THBD/C3/CTSK/MMP2,6.464057254592632
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Tnfa Signaling Via Nfkb,198,1.70848690786613,8.98039463368814e-06,0.000149673243894802,7.87753915235802e-05,5960,"tags=44%, list=16%, signal=37%",DUSP1/FOS/GADD45B/NFKBIA/JUN/TSC22D1/KLF6/SAT1/HES1/TNFAIP6/EGR1/LITAF/IER2/RHOB/BTG1/PNRC1/ZFP36/PDLIM5/ETS2/JAG1/DNAJB4/ID2/JUNB/SERPINE1/BTG2/NINJ1/DRAM1/IRF1/IFIH1/CEBPD/PHLDA2/PLK2/CDKN1A/EIF1/IL6ST/ATP2B1/F3/GADD45A/PPP1R15A/CCL2/BCL6/CFLAR/TIPARP/SOD2/EDN1/CD44/CXCL3/CCNL1/CCND1/MYC/KLF2/B4GALT1/NFIL3/ATF3/NFAT5/TNFAIP8/EFNA1/HBEGF/MCL1/IRS2/NAMPT/OLR1/PDE4B/ZBTB10/TNIP1/CSF1/NFKB1/PLPP3/PER1/FOSB/CXCL11/CCL4/SGK1/RIPK2/KLF9/BTG3/KDM6B/SPSB1/BIRC3/BHLHE40/NR4A2/EGR2/SDC4/GPR183/PLAUR/KLF10/INHBA,3.824855828697703
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_APOPTOSIS,Apoptosis,159,1.6777777139099,4.02142144732159e-05,0.000428539026513627,0.000225546856059804,3972,"tags=38%, list=11%, signal=34%",IFITM3/GPX3/TIMP3/CAV1/HSPB1/TXNIP/DCN/TIMP1/GADD45B/GSN/SOD1/JUN/LGALS3/SAT1/DNAJC3/RHOB/GPX1/BGN/NEDD9/ETF1/CTNNB1/TSPO/IGFBP6/BTG2/BCAP31/PTK2/TNFSF10/IRF1/ANXA1/HGF/SPTAN1/ROCK1/BNIP3L/CDKN1A/IFNGR1/PPT1/GADD45A/APP/LUM/TGFBR3/CFLAR/FEZ1/LMNA/CCND2/PDCD4/SOD2/CASP3/CD44/CCND1/DNM1L/EMP1/CDKN1B/ATF3/CTH/FAS/MCL1/ADD1/CASP2/XIAP/MMP2,3.3680096212840023
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon Gamma Response,195,1.65990594113582,4.28539026513627e-05,0.000428539026513627,0.000225546856059804,5326,"tags=43%, list=14%, signal=37%",B2M/IFITM3/MT2A/TXNIP/CD74/IFITM2/IFI27/SERPING1/NFKBIA/ARID5B/TNFAIP6/BTG1/MTHFD2/LY6E/STAT3/VAMP5/C1R/TNFSF10/IRF1/IFIH1/PSME1/BST2/HLA-B/GPR18/ADAR/HLA-DMA/CDKN1A/LGALS3BP/IFI44L/FGL2/PLSCR1/SAMHD1/PSMB9/GBP4/CCL2/CFH/IRF2/PSMB8/HIF1A/TRAFD1/EIF2AK2/LATS2/C1S/STAT2/SOD2/CASP3/SAMD9L/TAPBP/HLA-DQA1/NMI/IL7/FAS/SSPN/FCGR1A/NAMPT/HLA-DRB1/IFI44/PDE4B/PTPN6/MVP/APOL6/ISG15/PTPN2/PARP14/NFKB1/SRI/IFI35/IFIT1/EPSTI1/NCOA3/CD40/UBE2L6/CXCL11/TRIM21/SOCS1/LCP2/RIPK2/OAS2/PSME2/IL15/CIITA/VAMP8/RIPK1,3.3680096212840023
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_MYOGENESIS,Myogenesis,196,1.56310478467614,0.000385091802605965,0.00278420031500828,0.00146536858684646,3702,"tags=31%, list=10%, signal=28%",TPM2/MYH11/GPX3/MYLK/FHL1/SPARC/ITGB1/GADD45B/CNN3/GSN/KLF5/EIF4A2/CRYAB/IGFBP7/SIRT2/SVIL/ABLIM1/BAG1/APOD/LPIN1/SGCA/CASQ2/DMD/MAPRE3/PDLIM7/TAGLN/MYH9/COX7A1/IFRD1/DES/MYH3/SPTAN1/CD36/COL15A1/SORBS1/CDKN1A/TPM3/SYNGR2/SH3BGR/ACSL1/LARGE1/APP/AEBP1/RB1/CDH13/AGL/SORBS3/DTNA/SMTN/COL4A2/COL6A2/CFD/LDB3/WWTR1/ATP6AP1/COL3A1/PTP4A3/HBEGF/SSPN/COL6A3,2.555299521729176
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_UV_RESPONSE_DN,Uv Response Dn,140,1.61040388566977,0.00038978804410116,0.00278420031500828,0.00146536858684646,4410,"tags=44%, list=12%, signal=39%",IGFBP5/CAV1/DUSP1/ANXA2/ICA1/PRKCE/ATRX/INPP4B/MT1E/MGLL/LTBP1/MAP1B/WDR37/CELF2/NFIB/PDLIM5/ID1/KCNMA1/NRP1/RASA2/YTHDC1/HAS2/SERPINE1/NR3C1/NIPBL/SYNE1/KALRN/CAP2/PTPRM/TGFBR2/SDC2/COL1A2/TJP1/PMP22/FHL2/PLCB4/ATP2B1/F3/SIPA1L1/AKT3/NOTCH2/CITED2/TGFBR3/APBB2/COL11A1/DYRK1A/MYC/DAB2/PRKAR2B/CDKN1B/ARHGEF9/SLC22A18/COL3A1/SYNJ2/GRK5/LAMC1/PDGFRB/NEK7/NFKB1/PLPP3/SRI/COL1A1,2.555299521729176
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_E2F_TARGETS,E2f Targets,198,-1.52656192499823,0.000465185717456459,0.00290741073410287,0.00153021617584362,4462,"tags=41%, list=12%, signal=37%",CDK4/HMMR/BRCA1/UBR7/RPA2/CDCA8/POLE/RFC3/CTPS1/EXOSC8/PNN/PAN2/CDKN3/RAD1/ZW10/SSRP1/CBX5/NBN/SMC4/ESPL1/NCAPD2/SMC6/RPA1/HMGB2/BRCA2/RFC1/CCNE1/WDR90/AK2/DONSON/ILF3/HNRNPD/CENPM/PLK4/GSPT1/DLGAP5/PPM1D/NASP/PSMC3IP/DEPDC1/CDC25A/SNRPB/POLD3/DDX39A/SHMT1/MCM4/TUBG1/TOP2A/CDCA3/CDK1/CSE1L/PSIP1/SPAG5/WEE1/TBRG4/NUDT21/BUB1B/RACGAP1/TMPO/PA2G4/EZH2/CENPE/PTTG1/USP1/MCM7/CDC20/KPNA2/XRCC6/CIT/AURKA/MLH1/TACC3/JPT1/BIRC5/RAN/ORC2/CCNB2/CKS2/RANBP1/UBE2S/PLK1/LYAR,2.5364936104883116
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,197,1.50215098861288,0.000801465389799562,0.00445258549888646,0.0023434660520455,6370,"tags=35%, list=17%, signal=29%",TIMP1/CD55/NFKBIA/KLF6/TNFAIP6/SLC7A2/RGS1/LY6E/SGMS2/HAS2/EMP3/SERPINE1/BTG2/CALCRL/TNFSF10/IRF1/BST2/TLR3/CDKN1A/CD82/ATP2B1/F3/CCL2/HIF1A/EIF2AK2/ABI1/EDN1/TAPBP/DCBLD2/CX3CL1/MYC/NMI/RHOG/P2RX7/AXL/HBEGF/KIF1B/NAMPT/OLR1/PDE4B/CXCL8/CSF1/NFKB1/SRI/C3AR1/IFITM1/RGS16/ACVR1B/CYBB/CD40/MSR1/CXCL11/ITGA5/LCP2/RIPK2/MMP14/ACVR2A/IL15/AHR/CD14/GPR183/PLAUR/INHBA/CMKLR1/IL1R1/PTPRE/HPN/OSMR/VIP,2.351387732428875
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_APICAL_JUNCTION,Apical Junction,198,1.49039813916024,0.00181699917961492,0.00757082991506218,0.00398464732371694,4001,"tags=26%, list=11%, signal=24%",ACTB/MYL9/PFN1/ITGB1/NEXN/CD99/MSN/RSU1/NF1/MAP3K20/ACTG2/GNAI2/PECAM1/VWF/MYH9/VCL/ACTN1/HADH/PTK2/RRAS/ACTN4/CD34/WASL/YWHAH/LIMA1/FBN1/ZYX/CTNNA1/SKAP2/CLDN5/SGCE/TJP1/TIAL1/MYL12B/AKT3/PARVA/AMIGO2/GAMT/EPB41L2/SORBS3/CX3CL1/B4GALT1/MYH10/CNN2/CDK8/MDK/FSCN1/FYB1/ITGA9/MMP2/EGFR/PPP2R2C,2.1208565104898636
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_COMPLEMENT,Complement,199,1.48352498724032,0.00170976016928232,0.00757082991506218,0.00398464732371694,4993,"tags=35%, list=13%, signal=30%",CD46/PFN1/TIMP1/CSRP1/GNG2/SERPING1/CD55/LGALS3/CALM1/ZEB1/GNAI2/USP16/ANXA5/CPM/FN1/GPD2/USP15/CD59/SERPINE1/C1R/IRF1/CA2/F8/CD36/CTSS/LAMP2/DGKH/KCNIP2/PLSCR1/PSMB9/F3/CTSO/CTSD/USP14/CFH/IRF2/C1QA/APOBEC3G/RBSN/HSPA1A/CDH13/S100A13/C1S/PDP1/CASP3/COL4A2/GNB4/CTSB/C1QC/RHOG/PCLO/CTSH/OLR1/ZFPM2/CTSC/FCER1G/C3/DOCK4/CTSV/APOBEC3F/DOCK9/L3MBTL4/LGMN/GRB2/CPQ/CLU/LCP2/ADAM9/PRDM4,2.1208565104898636
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon Alpha Response,95,1.59619755639831,0.00174927723170518,0.00757082991506218,0.00398464732371694,5312,"tags=51%, list=14%, signal=43%",B2M/IFITM3/TXNIP/CD74/IFITM2/IFI27/LPAR6/LY6E/HLA-C/IRF1/IFIH1/PSME1/BST2/ADAR/LGALS3BP/IFI44L/ELF1/PLSCR1/PSMB9/GBP4/IRF2/PSMB8/TRAFD1/EIF2AK2/C1S/STAT2/PARP9/SAMD9L/NMI/IL7/IFI44/ISG15/PARP14/CNP/GBP2/CSF1/IFI35/IFITM1/EPSTI1/UBE2L6/NCOA7/CXCL11/TRIM21/RIPK2/SAMD9/PSME2/IL15/GMPR,2.1208565104898636
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ANGIOGENESIS,Angiogenesis,35,1.63510788531688,0.00307109770668129,0.0109682060952903,0.0057727400501528,3782,"tags=43%, list=10%, signal=39%",TIMP1/S100A4/POSTN/NRP1/JAG1/PTK2/SERPINA5/FSTL1/PDGFA/APP/LUM/CCND2/COL3A1/OLR1/THBD,1.9598643976417387
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_IL6_JAK_STAT3_SIGNALING,Il6 Jak Stat3 Signaling,83,1.5943024276722,0.00290657681571412,0.0109682060952903,0.0057727400501528,5172,"tags=33%, list=14%, signal=28%",A2M/CD9/JUN/PTPN11/STAT3/IL13RA1/PLA2G2A/IRF1/CD36/IL6ST/IFNGR1/LEPR/STAT2/CD44/CXCL3/IL7/FAS/TNFRSF1A/PTPN2/PDGFC/CSF1/ACVR1B/TNFRSF21/CXCL11/GRB2/SOCS1/IL3RA,1.9598643976417387
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_EARLY,Estrogen Response Early,197,1.42339484083252,0.00331160325962976,0.0110386775320992,0.00580983028005221,3981,"tags=24%, list=11%, signal=22%",DYNLT3/ISG20L2/FOS/FKBP5/RETREG1/AKAP1/SVIL/ABLIM1/BAG1/PDLIM3/HES1/RAB31/SLC7A2/FRK/DHRS3/PRSS23/TTC39A/SLC37A1/MED13L/TJP3/FARP1/AFF1/CXCL12/ELF1/IL6ST/BLVRB/FHL2/KRT15/SLC16A1/ENDOD1/ELOVL2/UGCG/ELOVL5/TIPARP/CD44/CCND1/MYC/ABCA3/B4GALT1/AR/SNX24/NBL1/MAPT/OLFML3/SIAH2/IGFBP4/SCARB1/FLNB,1.9570829533200742
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,196,1.46042388944375,0.00364461033726662,0.0113894073039582,0.0059944248968201,4591,"tags=30%, list=12%, signal=27%",SPARCL1/CCSER2/TSPAN1/KIF5C/APOD/SLPI/GNG11/ENG/PRRX1/LCP1/PECAM1/NRP1/CDADC1/GUCY1A1/ID2/EPB41L3/GADD45G/VWA5A/CA2/ADGRL4/CTSS/CPE/TOR1AIP2/EVI5/PRELID3B/ETS1/PPP1R15A/CFH/GYPC/MAP3K1/PSMB8/GLRX/ETV5/CCND2/PEG3/IL33/DCBLD2/ETV1/ADAM17/EMP1/TSPAN7/CROT/CAB39L/ABCB1/GPNMB/MAP7/HBEGF/LAPTM5/GPRC5B/MMD/ACE/FCER1G/IGFBP3/NIN/F13A1/C3AR1/RGS16/TSPAN13/ST6GAL1,1.943498875685417
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_G2M_CHECKPOINT,G2m Checkpoint,194,-1.39275436524616,0.00692556726394651,0.0203693154821956,0.0107206923590503,4462,"tags=40%, list=12%, signal=36%",CDK4/HMMR/UCK2/CDC7/TGFB1/ABL1/RPA2/RASAL2/POLE/SMC2/E2F4/ORC5/CDKN3/PRMT5/SMC4/ESPL1/BRCA2/KIF20B/GINS2/STIL/UBE2C/HMGN2/CHMP1A/TNPO2/CBX1/BUB3/ILF3/RBM14/KIF11/HNRNPD/SQLE/PLK4/GSPT1/UPF1/NASP/NSD2/CDC25A/TPX2/DDX39A/TOP2A/TFDP1/NUP50/CDK1/TROAP/NUSAP1/EWSR1/KNL1/PAFAH1B1/CDC27/TTK/CUL4A/NDC80/RACGAP1/TMPO/EZH2/CENPE/PTTG1/CDC20/KIF23/KPNA2/AURKA/NEK2/TACC3/JPT1/BIRC5/SAP30/CENPF/DBF4/KPNB1/CCNB2/CKS2/DR1/ODC1/UBE2S/PBK/KIF5B/PLK1/CUL3,1.6910235653690209
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,186,1.39691859253156,0.00811359995097564,0.022537777641599,0.0118619882324205,5234,"tags=23%, list=14%, signal=20%",B2M/CD74/TIMP1/HLA-DRA/HLA-E/FLNA/SRGN/TLR3/BCAT1/HLA-DMA/CTSS/EIF3A/IFNGR1/UBE2N/ETS1/CCL2/HIF1A/CCND2/ABI1/TAPBP/HLA-DQA1/IL7/FAS/HLA-DMB/FYB1/PTPN6/EGFR/GBP2/CSF1/FCGR2B/GALNT1/CD40/BCL10/CCL4/SOCS1/LCP2/RIPK2/UBE2D1/NME1/ACVR2A/HLA-DOA/IL15,1.647088910187603
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ADIPOGENESIS,Adipogenesis,197,1.29198201724867,0.0202781685093529,0.0506954212733823,0.0266818006702012,3961,"tags=34%, list=11%, signal=31%",SPARCL1/GPX3/MYLK/MGST3/GHITM/ADIG/CAVIN1/SOD1/SNCG/COX7B/MGLL/PRDX3/CD151/RIOK3/ATP1B3/IDH3G/HIBCH/SCP2/GPD2/UQCR11/HADH/STOM/COX8A/COL4A1/DHRS7/CD36/G3BP2/ADIPOR2/COL15A1/SORBS1/ALDH2/YWHAG/LAMA4/ACADL/NABP1/ATP5PO/IMMT/IFNGR1/BAZ2A/ITIH5/LIFR/GPAT4/GADD45A/RAB34/ACLY/UBC/BCL6/NDUFA5/NDUFB7/PEMT/AGPAT3/FABP4/TKT/CAVIN2/DECR1/PDCD4/CHUK/PLIN2/ELOVL6/SDHC/SSPN/OMD/UQCRQ/SCARB1/C3/ECHS1/ACADM,1.295031263654854
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_TGF_BETA_SIGNALING,Tgf Beta Signaling,54,1.4858533694517,0.0201803708992413,0.0506954212733823,0.0266818006702012,3438,"tags=37%, list=9%, signal=34%",ID3/RAB31/ENG/ID1/ID2/JUNB/CDKN1C/CTNNB1/SPTBN1/SERPINE1/SMAD1/ARID4B/THBS1/TJP1/PPP1R15A/FKBP1A/BMPR2/TRIM33/HIPK2/WWTR1,1.295031263654854
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_SPERMATOGENESIS,Spermatogenesis,132,-1.36436832540101,0.0222027179514883,0.0528636141702103,0.0278229548264265,2451,"tags=42%, list=7%, signal=40%",IP6K1/SHE/DPEP3/TCP11/TSN/ARL4A/NF2/NCAPH/PACRG/BRAF/IDE/MAST2/CDK1/MTOR/ACTL7B/ADAD1/TTK/EZH2/IFT88/CNIH2/POMC/STRBP/NPHP1/MLLT10/PCSK4/ZPBP/AURKA/NEK2/ACRBP/AGFG1/CSNK2A2/DDX25/CCT6B/VDAC3/ZC2HC1C/PDHA2/GSTM3/PAPOLB/DBF4/ART3/PHF7/CCNB2/PSMG1/COIL/SLC2A5/LDHC/ADAM2/PHKG2/PIAS2/CLGN/TSSK2/TUBA3C/GAPDHS/HSPA2/CCNA1/YBX2,1.2768431484210656
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_P53_PATHWAY,P53 Pathway,192,1.31422550131841,0.0296531966382232,0.0673936287232346,0.0354703309069656,4733,"tags=32%, list=13%, signal=28%",S100A10/TXNIP/S100A4/FOS/ZFP36L1/TM4SF1/LDHB/JUN/TSC22D1/NUPR1/SAT1/BTG1/VWA5A/BTG2/SESN1/NINJ1/DRAM1/STOM/TSPYL2/CD81/DCXR/BLCAP/PLK2/CDKN1A/EPHX1/PDGFA/CD82/PTPN14/SERTAD3/ZBTB16/GADD45A/PITPNC1/CTSD/PPP1R15A/APP/RB1/TRAFD1/MDM2/CDH13/CCND2/HEXIM1/NOL8/TAX1BP3/SLC3A2/ATF3/RACK1/FAS/HBEGF/ZMAT3/XPC/ST14/DNTTIP2/CCNG1/AEN/CLCA2/RGS16/KRT17/ABCC5/ACVR1B/PRMT2/FOXO3/NUDT15,1.171381158971089
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_PROTEIN_SECRETION,Protein Secretion,93,1.35414811893816,0.0317301259541403,0.0689785346829136,0.0363044919383756,3976,"tags=42%, list=11%, signal=38%",CD63/CAV2/SOD1/ICA1/SEC31A/LMAN1/GOSR2/SNAP23/OCRL/VPS4B/SEC24D/ATP1A1/AP3B1/PAM/YIPF6/VAMP3/TMX1/GALC/LAMP2/TMED2/ARCN1/ERGIC3/PPT1/VPS45/CLCN3/STX12/STX7/COG2/NAPG/SCAMP1/COPB2/SEC22B/DNM1L/TSPAN8/KIF1B/AP1G1/SSPN/CTSC/EGFR,1.16128603562656
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_DNA_REPAIR,Dna Repair,147,-1.26734051171606,0.0482930288439806,0.0965860576879611,0.0508347672041901,4731,"tags=36%, list=13%, signal=32%",CETN2/BRF2/ERCC8/NCBP2/CANT1/POLR2D/ALYREF/RPA2/GTF3C5/SRSF6/RFC3/ZNF707/ERCC3/POLH/POM121/SNAPC5/NUDT9/AGO4/SSRP1/VPS37B/ELOA/SUPT4H1/MPG/ERCC1/COX17/DAD1/EDF1/GTF2H1/TK2/POLD3/SURF1/POLR1D/SAC3D1/ZWINT/TAF6/POLR2H/NUDT21/POLR2E/TAF9/POLL/NELFE/RAE1/SF3A3/VPS28/CCNO/MPC2/SUPT5H/ADRM1/TAF10/GPX4/GTF2A2/TYMS/POLR2I,1.0150855599839959
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_GLYCOLYSIS,Glycolysis,198,-1.24842094709539,0.0479321540231432,0.0965860576879611,0.0508347672041901,3291,"tags=20%, list=9%, signal=19%",TALDO1/VLDLR/ISG20/GALK2/FAM162A/PC/FUT8/ALG1/TPBG/PSMC4/HAX1/NASP/DEPDC1/ALDH9A1/CACNA1H/RBCK1/TPST1/MPI/GFPT1/MED24/RRAGD/CDK1/GMPPB/PPP2CB/GOT1/HDLBP/ENO1/LHPP/LDHA/KIF2A/AURKA/SLC25A10/FKBP4/SAP30/GUSB/CHST1/LDHC/PFKP/GAPDHS/PGAM2,1.0150855599839959
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_MYC_TARGETS_V1,Myc Targets V1,181,-1.24664615536604,0.050808658079225,0.0977089578446636,0.051425767286665,2607,"tags=31%, list=7%, signal=29%",XPOT/TOMM70/BUB3/PSMC4/HNRNPD/SSBP1/DHX15/EIF3D/GSPT1/SF3A1/EIF2S2/SNRPA/CYC1/SNRPA1/MCM4/TFDP1/EIF3B/TXNL4A/SERBP1/TUFM/PPM1G/PSMD3/COX5A/PABPC1/ILF2/PA2G4/SRSF7/PSMD14/SNRPG/ERH/PSMD8/TCP1/YWHAQ/USP1/CCT5/MCM7/CCT7/CDC20/KPNA2/XRCC6/LDHA/RAN/ORC2/VDAC3/CCT3/PSMB3/KPNB1/PCBP1/CCT4/RANBP1/RUVBL2/ODC1/TYMS/PSMD7/NHP2/TRIM28/AIMP2,1.010065618838334
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ANDROGEN_RESPONSE,Androgen Response,98,1.28767185503515,0.0743639921722113,0.137711096615206,0.0724795245343191,3518,"tags=37%, list=9%, signal=33%",B2M/IQGAP2/FKBP5/CDK6/ARID5B/INPP4B/TSC22D1/SLC38A2/SAT1/MYL12A/LMAN1/PDLIM5/UBE2J1/GUCY1A1/STEAP4/APPBP2/ACTN1/NGLY1/SEC24D/NCOA4/XRCC5/GPD1L/VAPA/HMGCR/LIFR/TMEM50A/MAK/MAF/ELK4/ELOVL5/SMS/ADAMTS1/CCND1/B4GALT1/TNFAIP8/MAP7,0.8610310633408718
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_HYPOXIA,Hypoxia,197,1.18756610272389,0.0963855421686747,0.166516339415805,0.0876401786398974,4066,"tags=30%, list=11%, signal=27%",MT2A/CAV1/DCN/TES/S100A4/DUSP1/FOS/ANXA2/CAVIN1/JUN/TMEM45A/MT1E/KLF6/HK1/BTG1/PNRC1/BGN/ZFP36/MYH9/CDKN1C/TPI1/PPARGC1A/RORA/SERPINE1/NR3C1/GPI/MXI1/WSB1/PAM/ERRFI1/SDC2/BNIP3L/CDKN1A/PGK1/LARGE1/F3/ETS1/PPP1R15A/MAP3K1/CITED2/GLRX/IDS/TIPARP/PLIN2/DTNA/KLHL24/CDKN1B/SELENBP1/NFIL3/ATF3/COL5A1/EFNA1/IRS2/KLF7/SIAH2/SCARB1/EGFR/IGFBP3/PDK3,0.7785431449206827
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_IL2_STAT5_SIGNALING,Il2 Stat5 Signaling,198,1.18425218831661,0.096579476861167,0.166516339415805,0.0876401786398974,5443,"tags=32%, list=15%, signal=27%",IFITM3/AHNAK/GADD45B/CDCP1/KLF6/GUCY1B1/RHOB/HUWE1/MAPKAPK2/NRP1/DHRS3/CDKN1C/GSTO1/HOPX/GABARAPL1/ALCAM/RORA/TTC39B/TNFSF10/CA2/CD81/PRAF2/FGL2/IFNGR1/SYNGR2/ITIH5/PLSCR1/ITGA6/GBP4/POU2F1/CDC42SE2/COL6A1/BMPR2/CCND2/CASP3/CD44/MYO1E/MYC/SYT11/PLIN2/EMP1/NFIL3/HIPK2/ABCB1/SWAP70/NFKBIZ/CYFIP1/CSF1/PRKCH/RGS16/NCOA3/TNFRSF21/SOCS1/BCL2/LCLAT1/PTH1R/IL3RA/CTSZ/SH3BGRL2/IGF1R/AHR/TIAM1/UMPS,0.7785431449206827
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,156,1.1792764207799,0.120724346076459,0.195990232617915,0.103152754009429,4071,"tags=34%, list=11%, signal=30%",LGALS1/GLUL/S100A10/SUCLA2/MGLL/IDH3G/METAP1/HIBCH/SERINC1/ALDH1A1/GABARAPL1/GPD2/HSDL2/MDH1/HADH/YWHAH/CA2/PCBD1/PSME1/CD36/ALDH3A2/MAOA/ADIPOR2/PTPRG/APEX1/ACADL/UROD/ACSS1/EPHX1/HSD17B11/ACSL1/ACSL4/AOC3/SUCLG2/HSD17B10/ELOVL5/PDHA1/RAP1GDS1/DECR1/SMS/CBR1/HCCS/MLYCD/SDHD/NSDHL/SDHC/HMGCS2/INMT/PTS/ECHS1/ACADM/PRDX6/ERP29,0.7077655716325071
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_PANCREAS_BETA_CELLS,Pancreas Beta Cells,38,-1.28845936241369,0.121513944223108,0.195990232617915,0.103152754009429,4260,"tags=29%, list=11%, signal=26%",DPP4/NEUROD1/SRPRB/G6PC2/SEC11A/SRP14/IAPP/ELP4/NKX6-1/SRP9/SPCS1,0.7077655716325071
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,196,1.13898508832292,0.150602409638554,0.235316265060241,0.123850665821179,4156,"tags=25%, list=11%, signal=22%",DYNLT3/CAV1/FOS/FKBP5/CD9/BAG1/PDLIM3/RAB31/FRK/ZFP36/ID2/PRSS23/TJP3/EMP2/MEST/SERPINA5/FARP1/AFF1/CA2/CXCL12/DCXR/ALDH3A2/CPE/IL6ST/BLVRB/SLC16A1/LARGE1/ELOVL5/HPRT1/PDCD4/CD44/CCND1/ABCA3/PRKAR2B/ASS1/KLK11/NBL1/MDK/HMGCS2/MAPT/RABEP1/SIAH2/DNAJC1/IGFBP4/PTPN6/SCARB1/FLNB/MOCS2/ST14,0.6283480533519046
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_APICAL_SURFACE,Apical Surface,42,1.23032266490944,0.169387755102041,0.255882352941176,0.134674922600619,4007,"tags=29%, list=11%, signal=26%",HSPB1/PKHD1/ADIPOR2/ATP8B1/APP/EPHB4/DCBLD2/CX3CL1/B4GALT1/FLOT2/MAL/AFAP1L2,0.5919596644236373
Round_Spermatids,KS,KS vs Ctrl,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Reactive Oxygen Species Pathway,48,1.19751682015621,0.174,0.255882352941176,0.134674922600619,3161,"tags=27%, list=8%, signal=25%",GPX3/FTL/GLRX2/SOD1/TXN/PDLIM1/JUNB/PRDX4/TXNRD1/MGST1/GLRX/SOD2/PRDX2,0.5919596644236373
