stage,group,comparison,pathway,pathway_readable,setSize,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,neglog10_fdr
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon Gamma Response,195,-1.11022302578787,0.237880496054115,0.45746249241176,0.365969993929408,5735,"tags=17%, list=15%, signal=14%",LGALS3BP/STAT3/ADAR/PSME1/IFI27/MVP/LY6E/HLA-G/SOD2/CASP3/TRIM26/HLA-DRB1/ST3GAL5/HIF1A/TDRD7/ZNFX1/NUP93/IFITM3/PSME2/TRAFD1/SP110/OGFR/PSMB2/PARP12/IFITM2/LAP3/SRI/SLC25A28/PSMA3/RBCK1/CMTR1/HLA-A/HLA-B,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,196,1.07794399966359,0.211864406779661,0.45746249241176,0.365969993929408,2912,"tags=12%, list=8%, signal=11%",AKAP12/RABGAP1L/SNAP91/GALNT3/SCG5/CCSER2/BPGM/CDADC1/PRRX1/CBL/SOX9/TOR1AIP2/SPARCL1/WDR33/TSPAN1/MAP3K1/PRELID3B/PTBP2/GPNMB/PEG3/CAB39L/ETV5/DCBLD2,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_MTORC1_SIGNALING,Mtorc1 Signaling,197,-1.12580670579166,0.208144796380091,0.45746249241176,0.365969993929408,4033,"tags=30%, list=11%, signal=27%",HMGCS1/SLC37A4/GGA2/ELOVL5/NUFIP1/PPP1R15A/SLC9A3R1/GOT1/PSME3/PSPH/DDX39A/RPN1/GPI/UCHL5/P4HA1/TCEA1/ADD3/HSPD1/PSMB5/TMEM97/CDC25A/RRP9/AURKA/LGMN/RDH11/NFYC/PSMD13/RAB1A/PLK1/TPI1/IDI1/UBE2D3/HSPA9/ACTR3/MCM2/PNO1/TUBG1/ARPC5L/SERP1/HSPE1/UNG/STIP1/LDHA/HPRT1/TOMM40/ATP2A2/YKT6/PDAP1/DDIT3/M6PR/PPIA/PSMA3/SQSTM1/PPA1/SEC11A/SDF2L1/FKBP2/CALR/PRDX1/GAPDH,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_NOTCH_SIGNALING,Notch Signaling,32,-1.23376077757399,0.165507649513213,0.45746249241176,0.365969993929408,7694,"tags=41%, list=21%, signal=32%",JAG1/DTX4/CUL1/HEYL/PSEN2/RBX1/APH1A/KAT2A/DTX2/FBXW11/PSENEN/SKP1/SAP30,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Unfolded Protein Response,109,-1.15991263948537,0.185096153846154,0.45746249241176,0.365969993929408,3153,"tags=36%, list=8%, signal=33%",PARN/NFYA/SRPRB/EXOSC5/RRP9/CNOT6/NFYB/NABP1/NOP56/BAG3/ATP6V0D1/ARFGAP1/ALDH18A1/GEMIN4/HYOU1/IMP3/WFS1/DNAJA4/EIF4G1/HSPA9/SERP1/ZBTB17/PREB/EEF2/BANF1/KIF5B/ATF4/SPCS1/KHSRP/EXOSC4/LSM1/CXXC1/SEC11A/EIF4A3/LSM4/YIF1A/CALR/NHP2/PDIA6,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_HEME_METABOLISM,Heme Metabolism,194,-1.09363274962549,0.273755656108597,0.506954918719625,0.4055639349757,5637,"tags=31%, list=15%, signal=26%",CAT/SIDT2/ACSL6/RAP1GAP/TFDP2/HTATIP2/PICALM/CDC27/TMEM9B/ISCA1/NEK7/RANBP10/SLC11A2/RBM38/HEBP1/SLC25A37/ADIPOR1/NUDT4/BLVRA/UROD/NCOA4/CROCCP2/LRP10/RCL1/MINPP1/PRDX2/PPOX/TCEA1/SLC25A38/DCAF11/YPEL5/DCAF10/FBXO7/P4HA2/CCDC28A/LPIN2/MGST3/UCP2/GLRX5/EIF2AK1/FECH/BMP2K/SLC30A1/MARK3/RNF123/PGLS/TOP1/HDGF/GDE1/UROS/CDR2/ADD1/PIGQ/RAD23A/MKRN1/UBAC1/HAGH/HTRA2/BSG/ARL2BP,0.29503065885561003
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_APOPTOSIS,Apoptosis,159,-1.0737638689706,0.316151202749141,0.534979423868313,0.42798353909465,5314,"tags=33%, list=14%, signal=28%",F2R/GSN/KRT18/IGFBP6/FDXR/CASP2/SAT1/PPT1/RHOB/SOD2/GNA15/CASP3/PTK2/TSPO/GPX1/BAX/APP/DFFA/MADD/ENO2/IGF2R/TIMP2/MGMT/TIMP1/RELA/TIMP3/CREBBP/IFITM3/WEE1/MCL1/JUN/BCAP31/HSPB1/LGALS3/ERBB2/CDKN1B/CLU/CASP9/DCN/PAK1/SOD1/PEA15/RHOT2/ADD1/DAP/DDIT3/SQSTM1/CCNA1/BCL2L1/GPX4/LMNA/BTG3,0.27166292129147523
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_COMPLEMENT,Complement,199,-1.08043034662214,0.300225733634311,0.534979423868313,0.42798353909465,4591,"tags=20%, list=12%, signal=18%",RHOG/GMFB/CASP3/SIRT6/ME1/XPNPEP1/PRKCD/GRB2/RCE1/SH2B3/GNAI2/TIMP2/USP14/RNF4/CPQ/TIMP1/ANXA5/S100A13/AKAP10/CD59/USP16/RAF1/SCG3/LGMN/LGALS3/HSPA1A/EHD1/CLU/CD55/FDX1/CASP9/PFN1/LAP3/ATOX1/CTSD/PPP2CB/GNB2/CALM3/CTSL/PPP4C,0.27166292129147523
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_SPERMATOGENESIS,Spermatogenesis,132,1.02784699983884,0.320987654320988,0.534979423868313,0.42798353909465,1465,"tags=24%, list=4%, signal=23%",CLGN/TTK/PRM2/HSPA4L/ADAM2/RAD17/LDHC/IFT88/CCT6B/SNAP91/NEK2/NCAPH/MLF1/STAM2/COIL/DBF4/CDK1/CCNB2/BUB1/ARL4A/ZC3H14/ACRBP/SCG5/IDE/TOPBP1/DDX25/MLLT10/PAPOLB/CRISP2/ZC2HC1C/NPHP1/NPY5R,0.27166292129147523
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_IL2_STAT5_SIGNALING,Il2 Stat5 Signaling,198,-1.06063208386452,0.345762711864407,0.546875,0.4375,4992,"tags=17%, list=13%, signal=15%",ITGAE/RHOB/SLC1A5/DCPS/CASP3/DRC1/AHCY/GABARAPL1/IL13/CKAP4/IGF2R/FURIN/APLP1/P4HA1/IFITM3/MAPKAPK2/SNX9/TWSG1/PTRH2/CCNE1/SHE/SERPINB6/ODC1/CD81/PRNP/RNH1/PUS1/MAP6/SYNGR2/PDCD2L/PLPP1/CAPG/BCL2L1/GPX4,0.2621119296336115
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_P53_PATHWAY,P53 Pathway,192,-1.05736034287807,0.35,0.546875,0.4375,6220,"tags=35%, list=17%, signal=29%",CYFIP2/CDK5R1/EPHX1/XPC/PRMT2/NUPR1/F2R/BAIAP2/CDKN2B/KLF4/S100A4/FDXR/DCXR/SEC61A1/ABAT/SAT1/SERTAD3/RRP8/ZFP36L1/ELP1/RAB40C/TSPYL2/TM7SF3/HRAS/RAD51C/PLXNB2/CDKN2A/IER5/SLC19A2/ACVR1B/BAX/APP/SP1/PPM1D/DEF6/PPP1R15A/SESN1/SLC35D1/ANKRA2/FOS/SLC3A2/RCHY1/TRAFD1/AEN/JUN/CDKN2AIP/RNF19B/PIDD1/WWP1/TPRKB/RACK1/PMM1/LDHB/FBXW7/HDAC3/WRAP73/BLCAP/RAD9A/POM121/CSRNP2/CD81/CTSD/MKNK2/HINT1/DDIT3/EI24/CTSF,0.2621119296336115
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_BILE_ACID_METABOLISM,Bile Acid Metabolism,111,-1.05710742501352,0.36873508353222,0.558689520503363,0.44695161640269,4767,"tags=29%, list=13%, signal=25%",RBP1/FADS2/ABCD3/PXMP2/CAT/FDXR/ACSL5/ACSL1/IDH1/ABCG4/SLC35B2/ALDH1A1/HACL1/SCP2/SLC27A5/HSD17B4/GNPAT/PAOX/MLYCD/HSD17B6/PEX7/NPC1/LIPE/PEX19/IDI1/APOA1/PEX16/SOD1/PEX6/PEX11G/PFKM/PRDX5,0.25282947474731055
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_E2F_TARGETS,E2f Targets,198,-1.03478124681102,0.394350282485876,0.579926886008641,0.463941508806913,3812,"tags=34%, list=10%, signal=31%",HMGA1/PPM1D/GSPT1/CTCF/DDX39A/STAG1/POP7/XRCC6/ESPL1/PHF5A/CNOT9/PPP1R8/WEE1/RAD21/CDC25A/RAD1/AURKA/UBR7/DCK/NAP1L1/NOP56/CTPS1/TUBB/CDKN1B/RAN/DEK/CCNE1/SRSF1/DONSON/NCAPD2/PLK1/CENPM/POLE4/NUDT21/SMC3/KIF22/MCM2/TBRG4/PA2G4/TUBG1/PAN2/RBBP7/MCM5/BUB1B/CENPE/UNG/NME1/PNN/KIF2C/CDK4/WDR90/TRIP13/NAA38/DUT/ILF3/MAD2L1/RPA3/NASP/RANBP1/MCM7/CKS2/SRSF2/UBE2S/HNRNPD/SLBP/SNRPB/PRDX4/PSMC3IP,0.2366267564448817
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ANGIOGENESIS,Angiogenesis,35,-1.03349143466126,0.416666666666667,0.595238095238095,0.476190476190476,8619,"tags=37%, list=23%, signal=29%",ITGAV/LUM/JAG1/FSTL1/VCAN/COL5A2/LRPAP1/S100A4/SERPINA5/COL3A1/PTK2/APP/TIMP1,0.225309281725863
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_TGF_BETA_SIGNALING,Tgf Beta Signaling,54,-1.00723515305658,0.444152431011827,0.616878376405315,0.493502701124252,5107,"tags=28%, list=14%, signal=24%",PPM1A/TGIF1/RAB31/JUNB/MAP3K7/ENG/PPP1R15A/FURIN/PPP1CA/CDK9/UBE2D3/FKBP1A/FNTA/RHOA/SMURF1,0.20980045292418634
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon Alpha Response,95,-1.00451440812615,0.469437652811736,0.634375206502346,0.507500165201877,5742,"tags=23%, list=15%, signal=20%",CNP/LGALS3BP/ADAR/PSME1/IFI27/LY6E/GMPR/HLA-C/TRIM26/TDRD7/MVB12A/IFITM3/PSME2/TRAFD1/SP110/OGFR/PARP12/IFITM2/LAP3/SLC25A28/PSMA3/CMTR1,0.1976537990347683
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_G2M_CHECKPOINT,G2m Checkpoint,194,-0.983219907808963,0.52262443438914,0.670031326139924,0.536025060911939,3912,"tags=31%, list=10%, signal=28%",ORC6/FANCC/ABL1/HMGA1/GSPT1/CTCF/SMARCC1/HIF1A/DDX39A/STAG1/ESPL1/DR1/RAD21/CDC25A/EWSR1/AURKA/PRC1/CDC45/TNPO2/RAD54L/CDKN1B/MTF2/SRSF1/PRPF4B/PAFAH1B1/RAD23B/NSD2/PLK1/TROAP/TOP1/CHAF1A/DTYMK/KIF22/MCM2/NCL/MCM5/SNRPD1/HNRNPU/ODC1/CENPE/GINS2/KIF5B/RBM14/NUMA1/SAP30/KIF2C/UPF1/CDK4/CUL4A/ILF3/E2F4/CHMP1A/MAD2L1/NASP/SFPQ/CKS2/SRSF2/UBE2S/HNRNPD/PRMT5/CUL3,0.1739048921474276
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_HYPOXIA,Hypoxia,197,-0.990649523359932,0.510180995475113,0.670031326139924,0.536025060911939,4244,"tags=16%, list=11%, signal=14%",HEXA/XPNPEP1/SLC37A4/ENO2/PPP1R15A/HK1/IRS2/FOS/GPI/B3GALT6/P4HA1/SLC2A5/TKTL1/JMJD6/JUN/P4HA2/CDKN1B/PNRC1/VHL/DCN/TPI1/ILVBL/LDHA/DDIT3/GAPDHS/SAP30/SLC25A1/GAA/GRHPR/PGAM2/PRDX5/GAPDH,0.1739048921474276
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_PROTEIN_SECRETION,Protein Secretion,93,-0.964585112849367,0.549693251533742,0.687116564417178,0.549693251533742,5059,"tags=37%, list=14%, signal=32%",PPT1/VAMP4/NAPG/ATP6V1H/SNAP23/COPB2/OCRL/ARFIP1/ARFGEF1/IGF2R/STX12/LMAN1/RAB5A/BET1/RAB2A/TMED2/TMED10/STX16/CD63/VAMP3/RAB22A/SOD1/AP2S1/GNAS/ARF1/BNIP3/AP2M1/CLN5/MAPK1/YKT6/M6PR/COPE/ERGIC3/CLTA,0.1629695817337761
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ANDROGEN_RESPONSE,Androgen Response,98,0.887681252751377,0.698924731182796,0.842844024662207,0.674275219729765,2141,"tags=19%, list=6%, signal=18%",AKAP12/DBI/NGLY1/XRCC5/LIFR/MAK/SPCS3/ACSL3/APPBP2/SGK1/SLC38A2/PGM3/GNAI3/PDLIM5/STK39/ELK4/VAPA/PIAS1/SEC24D,0.07425278776669939
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_HEDGEHOG_SIGNALING,Hedgehog Signaling,36,-0.853373455516972,0.707988980716253,0.842844024662207,0.674275219729765,9527,"tags=50%, list=25%, signal=37%",CRMP1/NRP2/CNTFR/ADGRG1/CDK6/THY1/PTCH1/VLDLR/PML/TLE3/CDK5R1/MYH9/RTN1/ACHE/NKX6-1/TLE1/LDB1/RASA1,0.07425278776669939
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Wnt Beta Catenin Signaling,42,-0.856665163639125,0.725806451612903,0.843960990247562,0.67516879219805,7694,"tags=43%, list=21%, signal=34%",JAG1/CUL1/NOTCH4/GNAI1/WNT6/MAML1/TCF7/PSEN2/CSNK1E/AXIN2/HDAC5/ADAM17/HDAC11/KAT2A/HDAC2/AXIN1/NCSTN/DVL2,0.07367762696647787
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_KRAS_SIGNALING_DN,Kras Signaling Dn,189,-0.852963786788434,0.810872027180068,0.921445485431895,0.737156388345516,6453,"tags=14%, list=17%, signal=12%",CAMK1D/PNMT/SLC16A7/SELENOP/ASB7/IGFBP2/DTNB/PDK2/KRT13/CELSR2/GAMT/MTHFR/NUDT11/SLC30A3/ABCG4/PRKN/KCNQ2/EFHD1/GTF3C5/SPTBN2/NR6A1/IDUA/TCL1A/SPHK2/CCNA1/STAG3/YBX2,0.03553035341988185
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Tnfa Signaling Via Nfkb,198,-0.84118959554349,0.835028248587571,0.927809165097301,0.742247332077841,8039,"tags=27%, list=22%, signal=22%",IL18/ZBTB10/CEBPB/NFKB2/ACKR3/TNC/FUT4/JAG1/CDKN1A/CEBPD/SDC4/DUSP1/INHBA/IFNGR2/TRIP10/TNFAIP6/MARCKS/ICAM1/NINJ1/CFLAR/MAP2K3/NR4A1/TUBB2A/KLF4/SLC2A6/SAT1/EGR1/CXCL2/RHOB/SOD2/IER2/ZFP36/TGIF1/JUNB/IER5/G0S2/B4GALT5/PPP1R15A/RCAN1/IRS2/FOS/RELA/TNIP2/PER1/MCL1/JUN/RNF19B/PNRC1/NFKBIE/EHD1/YRDC/IL23A/SQSTM1/BTG3,0.032541341742324405
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,186,-0.834730425621253,0.8558352402746,0.930255695950652,0.744204556760521,5094,"tags=13%, list=14%, signal=12%",CSK/ACHE/HLA-G/FLNA/MTIF2/ABI1/CDKN2A/MAP3K7/TRAF2/IL13/HIF1A/TIMP1/EIF3D/EIF3A/HDAC9/SPI1/APBB1/DYRK3/UBE2D1/UBE2N/DEGS1/EIF5A/NME1/CAPG/HLA-A,0.03139766211549677
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_EARLY,Estrogen Response Early,197,-0.793584246542725,0.910633484162896,0.968759025705208,0.775007220564167,6565,"tags=26%, list=18%, signal=22%",ABCA3/PDLIM3/RARA/KRT8/AKAP1/FHL2/ZNF185/TIAM1/REEP1/LRIG1/ABHD2/IGFBP4/ESRP2/FAM102A/KDM4B/SH3BP5/FKBP5/KRT18/XBP1/KRT13/CELSR2/KLF4/TJP3/ABAT/MAST4/MYBBP1A/SLC26A2/FASN/RETREG1/RAB31/ITPK1/ABLIM1/UNC119/SLC19A2/ELOVL5/SLC9A3R1/RRP12/FOS/ADD3/SEMA3B/CANT1/WFS1/MED24/CHPT1/FDFT1/NADSYN1/AMFR/BAG1/SYNGR1/NXT1/FKBP4/PPIF,0.013784238244903428
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_APICAL_SURFACE,Apical Surface,42,0.711056912989025,0.968992248062015,0.988767600063281,0.791014080050625,2937,"tags=10%, list=8%, signal=9%",BRCA1/CRYBG1/DCBLD2/ADIPOR2,0.0049057729836874545
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_UV_RESPONSE_DN,Uv Response Dn,140,-0.744897226293391,0.967251461988304,0.988767600063281,0.791014080050625,6983,"tags=30%, list=19%, signal=24%",RXRA/MT1E/FBLN5/AKT3/RUNX1/DYRK1A/LTBP1/CITED2/FHL2/AGGF1/MGLL/CDC42BPA/BCKDHB/DDAH1/COL5A2/TJP1/SIPA1L1/FYN/ANXA2/IGFBP5/LAMC1/SPOP/PTEN/NEK7/COL3A1/COL1A1/PEX14/PPARG/PTPN21/RASA2/ATRN/MAP2K5/ATP2C1/MGMT/PIAS3/ADD3/ERBB2/CDKN1B/COL1A2/RBPMS/SRI/MTA1,0.0049057729836874545
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,197,-0.716617862814523,0.990950226244344,0.990950226244344,0.792760180995475,6052,"tags=11%, list=16%, signal=9%",BDKRB1/PIK3R5/SLC31A1/LTA/PVR/LY6E/GNA15/SLC11A2/RHOG/ABI1/ACVR1B/ATP2C1/HIF1A/TIMP1/RELA/RAF1/SLC31A2/CD55/EMP3/SRI/ATP2A2/ADRM1,0.003948158844992297
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_SPERMATOGENESIS,Spermatogenesis,132,1.64820679444026,0.000628153764490623,0.0314076882245311,0.0277710085353749,1907,"tags=40%, list=5%, signal=38%",PRM2/TUBA3C/LDHC/ZPBP/CRISP2/DDX25/TNP1/ACRBP/VDAC3/CLGN/TCP11/CDK1/NCAPH/CCNB2/PSMG1/HSPA2/PDHA2/MLF1/SLC2A5/CDKN3/GSTM3/NEK2/PGK2/HSPA4L/OAZ3/TSN/PHKG2/GSG1/RFC4/AKAP4/ARL4A/ZC3H14/ADAM2/ART3/CCNA1/RAD17/SNAP91/PEBP1/PIAS2/ZC2HC1C/TALDO1/SCG5/YBX2/MLLT10/DBF4/CCT6B/ACRV1/IFT88/DDX4/NPY5R/PAPOLB/CLPB/TEKT2,1.502964028844355
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,156,1.52917312355513,0.00330440839882107,0.0826102099705266,0.0730448172370972,2977,"tags=21%, list=8%, signal=19%",DECR1/ECH1/PDHB/ECHS1/SDHD/GSTZ1/SDHC/MDH2/SUCLG1/HADHB/PRDX6/LDHA/ODC1/SDHA/MDH1/ECI2/UROD/CRAT/GLUL/ALDH9A1/IDH3B/HMGCL/CPT1A/BCKDHB/ACSL1/ACADS/ALAD/FH/S100A10/ME1/DLD/NBN,1.0829662739890995
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_ADIPOGENESIS,Adipogenesis,197,1.4029314599219,0.0124059976196091,0.165184396532034,0.146057782196746,3272,"tags=25%, list=9%, signal=23%",DECR1/UBC/DHRS7B/ECH1/MTCH2/REEP5/ECHS1/UQCRC1/GHITM/SDHC/SDHB/MDH2/ATP5PO/SUCLG1/MYLK/ARL4A/JAGN1/SCARB1/UBQLN1/CRAT/GPX4/TALDO1/RTN3/STOM/PREB/AK2/COQ9/SAMM50/NDUFS3/CYC1/LIFR/UQCR10/ADIG/NMT1/SLC5A6/PRDX3/SLC1A5/SLC25A10/GPAT4/CD302/CS/ACADS/COX6A1/ME1/DLD/TOB1/ETFB/ATP1B3/SLC25A1/NDUFA5,0.7820309789289737
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_HYPOXIA,Hypoxia,197,1.34288120118433,0.0231258155144847,0.165184396532034,0.146057782196746,3680,"tags=19%, list=10%, signal=17%",LDHC/BNIP3L/SLC2A5/AKAP12/PFKP/LDHA/SCARB1/CAVIN3/ENO1/NAGK/TIPARP/CSRP2/FAM162A/HDLBP/BTG1/WSB1/RRAGD/KLF6/DDIT3/JMJD6/PRDX5/KDM3A/ERRFI1/HEXA/SLC2A3/GAA/HK1/CDKN1B/TES/SLC25A1/TPI1/ILVBL/ACKR3/GPI/KIF5A/ANKZF1/ANXA2,0.7820309789289737
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,198,-1.31704029443648,0.0220530732082358,0.165184396532034,0.146057782196746,3708,"tags=38%, list=10%, signal=35%",NOTCH2/TAOK2/ALMS1/NCK1/CLASP1/ITSN1/DLG1/MARCKS/MYH10/KLC1/PRC1/TPX2/MYO9B/SMC4/DST/TUBGCP5/RASA1/EZR/ACTN4/CSNK1D/VCL/CCDC88A/SMC1A/WASL/KATNA1/TBCD/NET1/PCNT/ARHGEF12/CLIP1/NUMA1/STK38L/CKAP5/WASF1/RASA2/SASS6/CD2AP/ABI1/TLK1/HOOK3/CTTN/BRCA2/APC/ARHGEF11/KIF2C/CDC42BPA/BUB1/TUBGCP3/ECT2/TOP2A/CNTROB/RAPGEF6/ROCK1/RABGAP1/SPTBN1/EPB41/KIF1B/UXT/HDAC6/CDC42/SPTAN1/RALBP1/DLGAP5/AURKA/STAU1/ARFGEF1/KIFAP3/PAFAH1B1/EPB41L2/BIRC5/CENPE/TUBGCP2/WASF2/DYNLL2/YWHAE/SMC3,0.7820309789289737
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_PEROXISOME,Peroxisome,104,1.43335750769916,0.0176089650617116,0.165184396532034,0.146057782196746,2514,"tags=21%, list=7%, signal=20%",PABPC1/ECH1/CNBP/PEX13/CDK7/CADM1/SLC25A17/ECI2/SIAH1/CRAT/PEX11B/SLC25A4/ALDH9A1/GNPAT/ERCC3/ERCC1/FIS1/HMGCL/PRDX5/GSTK1/PEX6/ACSL1,0.7820309789289737
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_UV_RESPONSE_DN,Uv Response Dn,140,-1.37391554631664,0.0205054891234473,0.165184396532034,0.146057782196746,4918,"tags=29%, list=13%, signal=25%",DAB2/FYN/PRKAR2B/ERBB2/MAP1B/BMPR1A/TFPI/LTBP1/CDK13/KIT/COL5A2/SCN8A/NOTCH2/SYNE1/SCAF8/COL3A1/DLG1/TOGARAM1/ATRN/LAMC1/PTPN21/CACNA1A/ATP2C1/ATRX/NEK7/WDR37/AKT3/DYRK1A/MT1E/RASA2/SRI/ADD3/CDC42BPA/MAGI2/SIPA1L1/COL1A2/PRDM2/TJP1/NIPBL/YTHDC1,0.7820309789289737
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Oxidative Phosphorylation,190,1.35697509321804,0.0290235588591223,0.181397242869514,0.160393351589886,3019,"tags=39%, list=8%, signal=36%",DECR1/MTX2/VDAC3/ATP5F1B/NDUFB5/VDAC2/ATP5PB/COX7A2L/ECH1/TIMM50/PDHB/ECHS1/SDHD/UQCRC1/SDHC/SDHB/ACAT1/MDH2/ATP5PO/SUCLG1/HADHB/LDHA/SLC25A3/TOMM22/ATP5F1C/UQCRFS1/ATP5F1A/SDHA/MDH1/NDUFS2/ATP6V1G1/GPX4/CYCS/ATP5MC2/ISCU/NDUFV1/NDUFA9/COX11/UQCRC2/SLC25A4/TIMM10/COX5B/OXA1L/IDH3B/ATP6V1F/ATP6V1H/ATP6V0B/TIMM17A/NQO2/NDUFV2/ISCA1/NDUFS3/CYC1/LRPPRC/CPT1A/UQCR10/ATP5ME/PHB2/COX7A2/MTRF1/PRDX3/MTRR/OAT/NDUFA3/CS/NDUFC2/COX6A1/FH/FDX1/RHOT2/SLC25A5/SURF1/NDUFA8/DLD/SLC25A11,0.7413693182442579
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_ANGIOGENESIS,Angiogenesis,35,-1.42449109338863,0.051833026185661,0.259515570934256,0.229466399562921,5029,"tags=34%, list=13%, signal=30%",CCND2/NRP1/ITGAV/FSTL1/VCAN/COL5A2/COL3A1/LRPAP1/TIMP1/S100A4/APP/PTK2,0.5858365793648479
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_BILE_ACID_METABOLISM,Bile Acid Metabolism,111,1.32634428073926,0.0617059891107078,0.259515570934256,0.229466399562921,4689,"tags=23%, list=13%, signal=21%",OPTN/PEX13/HACL1/EFHC1/PEX7/ALDH9A1/PFKM/GNPAT/ABCA5/PRDX5/GSTK1/PEX6/ACSL1/PEX11G/PEX16/PEX19/HSD17B6/HSD17B4/ISOC1/SLC35B2/PAOX/PEX1/PEX11A/FADS1/SLC22A18/ABCG4,0.5858365793648479
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_GLYCOLYSIS,Glycolysis,198,1.26537040552291,0.0674740484429066,0.259515570934256,0.229466399562921,3038,"tags=20%, list=8%, signal=18%",LDHC/CDK1/HAX1/PFKP/SDHC/MDH2/STMN1/LDHA/MPI/PSMC4/ENO1/MDH1/GOT1/FKBP4/TALDO1/LHPP/TPST1/ALDH9A1/FAM162A/COPB2/HDLBP/ARPP19/CHST1/RRAGD/PPIA/KIF20A/FUT8/RPE/GLCE/PC/SLC25A10/BPNT1/QSOX1/HMMR/SOX9/ME1/PKM/DLD/B4GALT7,0.5858365793648479
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,HALLMARK_MYC_TARGETS_V1,Myc Targets V1,181,1.26984229747583,0.0617283950617284,0.259515570934256,0.229466399562921,2546,"tags=39%, list=7%, signal=36%",PABPC1/KPNA2/TYMS/VDAC3/PCNA/CCT7/ILF2/RUVBL2/TUFM/COPS5/PA2G4/CNBP/RAN/BUB3/RACK1/CDC20/RSL1D1/MAD2L1/PSMA4/RFC4/CCT4/HSP90AB1/LDHA/SLC25A3/PSMA1/PSMC4/PSMA2/EIF3D/XRCC6/ODC1/YWHAQ/SRSF7/PSMD8/SRSF2/HDDC2/USP1/UBE2E1/IFRD1/TCP1/PSMD14/EXOSC7/SNRPA1/RRM1/SNRPA/SERBP1/TFDP1/KPNB1/UBA2/MCM7/ERH/SF3A1/ACP1/G3BP1/ABCE1/PSMB3/CCT2/TARDBP/EIF4E/PPIA/CYC1/PWP1/POLD2/MCM2/PHB2/ETF1/PRDX3/SRSF1/AP3S1/PSMB2/NPM1,0.5858365793648479
